Evaluation values for experiment number 0:
1;398.4069854258529
2;355.0032915399469
3;355.0032915399469
4;326.22978812189746
5;322.03326600655186
6;222.16833483563158
7;220.15667032798206
8;220.15667032798206
9;136.49737707984428
10;136.49737707984428
11;136.31744006722863
12;118.36034909573299
13;104.41620369354129
14;104.41620369354129
15;104.41620369354129
16;104.41620369354129
17;100.38324897941828
18;100.38324897941828
19;100.38324897941828
20;100.38324897941828
21;91.13232132617583
22;91.13232132617583
23;59.87373800266387
24;59.87373800266387
25;51.540878604748194
26;51.540878604748194
27;51.41510598579344
28;51.41510598579344
29;51.41510598579344
30;51.41510598579344
31;32.42899286572912
32;32.42899286572912
33;32.42899286572912
34;32.42899286572912
35;32.42899286572912
36;32.42899286572912
37;32.42899286572912
38;32.42899286572912
39;32.42899286572912
40;32.42899286572912
41;32.42899286572912
42;32.38378285309354
43;32.38378285309354
44;32.38378285309354
45;32.38378285309354
46;32.073816388656354
47;32.073816388656354
48;32.073816388656354
49;32.073816388656354
50;12.506257115776284
51;11.42218839788239
52;9.288155359172048
53;9.288155359172048
54;8.788771474050794
55;4.735531935213664
56;4.611490884032486
57;4.611490884032486
58;4.611490884032486
59;4.611490884032486
60;4.609308169835975
61;4.609308169835975
62;4.609308169835975
63;4.609308169835975
64;4.609308169835975
65;4.609308169835975
66;4.609308169835975
67;4.608634616794962
68;4.608634616794962
69;4.608634616794962
70;4.608634616794962
71;3.898203056625284
72;3.898203056625284
73;3.898203056625284
74;3.898203056625284
75;3.898203056625284
76;3.898203056625284
77;3.898203056625284
78;3.898203056625284
79;3.898203056625284
80;3.898203056625284
81;3.898203056625284
82;3.898203056625284
83;1.304731218243369
84;1.304731218243369
85;1.1947811351060316
86;1.1947811351060316
87;1.1947811351060316
88;1.1947811351060316
89;1.1059675040344528
90;1.1059675040344528
91;1.1059675040344528
92;1.1059675040344528
93;1.1059675040344528
94;1.1059675040344528
95;1.1059675040344528
96;1.1059675040344528
97;1.1059675040344528
98;1.1059675040344528
99;1.1059675040344528
100;1.0644139754129975
101;1.0644139754129975
102;1.0644139754129975
103;1.0644139754129975
104;1.0644139754129975
105;1.0644139754129975
106;1.0644139754129975
107;1.0644139754129975
108;1.0644139754129975
109;1.0644139754129975
110;1.0644139754129975
111;1.0644139754129975
112;1.0644139754129975
113;1.0644139754129975
114;1.0644139754129975
115;1.0644139754129975
116;1.0644139754129975
117;1.0644139754129975
118;1.0644139754129975
119;1.0644139754129975
120;1.0644139754129975
121;1.0644139754129975
122;1.0644139754129975
123;1.0644139754129975
124;1.0644139754129975
125;1.0644139754129975
126;1.0644139754129975
127;1.0643403986842366
128;1.0525532204665153
129;1.0525532204665153
130;1.0525532204665153
131;0.3227924017056091
132;0.3227924017056091
133;0.3227924017056091
134;0.3227924017056091
135;0.3227924017056091
136;0.3227924017056091
137;0.3227924017056091
138;0.3227924017056091
139;0.3227924017056091
140;0.3227924017056091
141;0.3227924017056091
142;0.3227924017056091
143;0.3227924017056091
144;0.3227924017056091
145;0.32165596721909967
146;0.32165596721909967
147;0.32165596721909967
148;0.3212685252043579
149;0.3212685252043579
150;0.31068241723233697
151;0.31068241723233697
152;0.31068241723233697
153;0.31068241723233697
154;0.31068241723233697
155;0.31068241723233697
156;0.31068241723233697
157;0.31068241723233697
158;0.31068241723233697
159;0.31068241723233697
160;0.31068241723233697
161;0.31068241723233697
162;0.31068241723233697
163;0.31068241723233697
164;0.31068241723233697
165;0.31068241723233697
166;0.31068241723233697
167;0.31068241723233697
168;0.31068241723233697
169;0.31068241723233697
170;0.31068241723233697
171;0.31068241723233697
172;0.31068241723233697
173;0.31068241723233697
174;0.31068241723233697
175;0.31068241723233697
176;0.31068241723233697
177;0.31068241723233697
178;0.31068241723233697
179;0.31068241723233697
180;0.31068241723233697
181;0.19379861219271602
182;0.19379861219271602
183;0.19379861219271602
184;0.19379861219271602
185;0.19379861219271602
186;0.19379861219271602
187;0.19379861219271602
188;0.19379861219271602
189;0.19379861219271602
190;0.19379861219271602
191;0.19379861219271602
192;0.19379861219271602
193;0.19379861219271602
194;0.19379861219271602
195;0.19379861219271602
196;0.19379861219271602
197;0.19379861219271602
198;0.19379861219271602
199;0.19379861219271602
200;0.19379861219271602
201;0.19379861219271602
202;0.19379861219271602
203;0.19379861219271602
